WELL_ID,DEPT,DPHI,GRD,ILD
us49025103460000_0_00112h490545,120.5,0.1768,91.592,11.2371
us49025103460000_0_00112h490545,121.0,0.1762,92.8932,11.5551
us49025103460000_0_00112h490545,121.5,0.1776,94.0457,11.6427
us49025103460000_0_00112h490545,122.0,0.1758,92.6884,11.6499
us49025103460000_0_00112h490545,122.5,0.1815,91.2438,11.7382
us49025103460000_0_00112h490545,123.0,0.1838,90.5173,11.7455
us49025103460000_0_00112h490545,123.5,0.1832,90.0875,11.7528
us49025103460000_0_00112h490545,124.0,0.1799,89.5133,12.0082
us49025103460000_0_00112h490545,124.5,0.1754,90.7156,12.1821
us49025103460000_0_00112h490545,125.0,0.1714,90.8754,12.022
us49025103460000_0_00112h490545,125.5,0.1678,90.592,12.1131
us49025103460000_0_00112h490545,126.0,0.1645,90.012,12.2897
us49025103460000_0_00112h490545,126.5,0.1663,90.6188,12.5556
us49025103460000_0_00112h490545,127.0,0.1698,91.8192,12.7386
us49025103460000_0_00112h490545,127.5,0.1728,91.8422,12.9243
us49025103460000_0_00112h490545,128.0,0.1746,91.6973,13.0223
us49025103460000_0_00112h490545,128.5,0.1712,93.9365,13.0304
us49025103460000_0_00112h490545,129.0,0.1673,96.7689,12.7705
us49025103460000_0_00112h490545,129.5,0.1724,97.6725,12.8672
us49025103460000_0_00112h490545,130.0,0.1756,95.0153,13.0548
us49025103460000_0_00112h490545,130.5,0.1765,91.4678,13.1538
us49025103460000_0_00112h490545,131.0,0.1756,89.2557,13.162
us49025103460000_0_00112h490545,131.5,0.1761,89.8626,13.0791
us49025103460000_0_00112h490545,132.0,0.1791,90.9146,12.997
us49025103460000_0_00112h490545,132.5,0.1821,91.9665,13.0956
us49025103460000_0_00112h490545,133.0,0.1829,93.0185,13.2866
us49025103460000_0_00112h490545,133.5,0.1826,93.3287,13.4803
us49025103460000_0_00112h490545,134.0,0.1814,90.0779,13.6768
us49025103460000_0_00112h490545,134.5,0.1769,86.9756,13.6971
us49025103460000_0_00112h490545,135.0,0.1714,86.5406,13.3195
us49025103460000_0_00112h490545,135.5,0.1642,87.7443,13.8936
us49025103460000_0_00112h490545,136.0,0.16560000000000002,88.25986153846154,13.880153846153846
us49025103460000_0_00112h490545,136.5,0.167,88.77542307692308,13.866707692307692
us49025103460000_0_00112h490545,137.0,0.16840000000000002,89.29098461538462,13.853261538461538
us49025103460000_0_00112h490545,137.5,0.1698,89.80654615384616,13.839815384615385
us49025103460000_0_00112h490545,138.0,0.17120000000000002,90.3221076923077,13.826369230769231
us49025103460000_0_00112h490545,138.5,0.1726,90.83766923076924,13.812923076923077
us49025103460000_0_00112h490545,139.0,0.17400000000000002,91.35323076923076,13.799476923076922
us49025103460000_0_00112h490545,139.5,0.1754,91.8687923076923,13.786030769230768
us49025103460000_0_00112h490545,140.0,0.1768,92.38435384615384,13.772584615384615
us49025103460000_0_00112h490545,140.5,0.1782,92.89991538461538,13.75913846153846
us49025103460000_0_00112h490545,141.0,0.1796,93.41547692307692,13.745692307692307
us49025103460000_0_00112h490545,141.5,0.181,93.93103846153846,13.732246153846154
us49025103460000_0_00112h490545,142.0,0.1824,94.4466,13.7188
us49025103460000_0_00112h490545,142.5,0.1827,95.4986,12.7205
us49025103460000_0_00112h490545,143.0,0.1823,94.0283,11.9594
us49025103460000_0_00112h490545,143.5,0.1847,93.0031,11.5596
us49025103460000_0_00112h490545,144.0,0.1871,92.5681,11.4059
us49025103460000_0_00112h490545,144.5,0.1822,95.1071,11.574
us49025103460000_0_00112h490545,145.0,0.1855,95.8623,11.7428
us49025103460000_0_00112h490545,145.5,0.1935,95.724,11.9967
us49025103460000_0_00112h490545,146.0,0.201,97.6695,12.0042
us49025103460000_0_00112h490545,146.5,0.2012,99.7601,12.0117
us49025103460000_0_00112h490545,147.0,0.1926,101.7023,11.9363
us49025103460000_0_00112h490545,147.5,0.1818,103.1993,11.8613
us49025103460000_0_00112h490545,148.0,0.1752,104.3997,11.8687
us49025103460000_0_00112h490545,148.5,0.1694,105.3033,11.7942
us49025103460000_0_00112h490545,149.0,0.1653,105.9102,11.7201
us49025103460000_0_00112h490545,149.5,0.1609,105.6268,11.1725
us49025103460000_0_00112h490545,150.0,0.1564,104.2142,10.6511
us49025103460000_0_00112h490545,150.5,0.152,102.6843,10.1541
us49025103460000_0_00112h490545,151.0,0.1478,106.2656,9.5471
us49025103460000_0_00112h490545,151.5,0.1399,108.6559,8.7312
us49025103460000_0_00112h490545,152.0,0.1336,110.6011,8.3238
us49025103460000_0_00112h490545,152.5,0.1312,113.4365,7.7722
us49025103460000_0_00112h490545,153.0,0.1363,115.0849,7.1573
us49025103460000_0_00112h490545,153.5,0.1395,115.8432,6.7295
us49025103460000_0_00112h490545,154.0,0.1392,115.8596,6.5502
us49025103460000_0_00112h490545,154.5,0.1361,115.876,6.2879
us49025103460000_0_00112h490545,155.0,0.1343,115.5957,6.1618
us49025103460000_0_00112h490545,155.5,0.1355,113.3865,6.2099
us49025103460000_0_00112h490545,156.0,0.1336,111.3258,6.2142
us49025103460000_0_00112h490545,156.5,0.1324,110.0069,6.2185
us49025103460000_0_00112h490545,157.0,0.1336,112.1004,6.1798
us49025103460000_0_00112h490545,157.5,0.132,113.007,6.099
us49025103460000_0_00112h490545,158.0,0.1356,111.243,6.0193
us49025103460000_0_00112h490545,158.5,0.1347,110.8143,6.0234
us49025103460000_0_00112h490545,159.0,0.1337,110.0889,6.0276
us49025103460000_0_00112h490545,159.5,0.1331,108.4733,6.0736
us49025103460000_0_00112h490545,160.0,0.1343,105.9674,6.12
us49025103460000_0_00112h490545,160.5,0.1363,106.2805,6.1668
us49025103460000_0_00112h490545,161.0,0.1381,106.5937,6.2139
us49025103460000_0_00112h490545,161.5,0.1396,106.4617,6.3049
us49025103460000_0_00112h490545,162.0,0.1413,105.4085,6.3531
us49025103460000_0_00112h490545,162.5,0.1436,105.9965,6.4462
us49025103460000_0_00112h490545,163.0,0.1442,107.908,6.5418
us49025103460000_0_00112h490545,163.5,0.1451,109.5099,6.6364
us49025103460000_0_00112h490545,164.0,0.1465,110.2809,6.687
us49025103460000_0_00112h490545,164.5,0.145,108.7433,6.5949
us49025103460000_0_00112h490545,165.0,0.1423,107.2849,6.5586
us49025103460000_0_00112h490545,165.5,0.1389,105.9817,6.6546
us49025103460000_0_00112h490545,166.0,0.1353,104.8248,6.5141
us49025103460000_0_00112h490545,166.5,0.132,106.1795,6.3495
us49025103460000_0_00112h490545,167.0,0.1293,107.5283,6.3539
us49025103460000_0_00112h490545,167.5,0.128,109.0283,6.3583
us49025103460000_0_00112h490545,168.0,0.1358,110.38,6.3188
us49025103460000_0_00112h490545,168.5,0.1381,112.0285,6.367
us49025103460000_0_00112h490545,169.0,0.139,112.3416,6.4157
us49025103460000_0_00112h490545,169.5,0.1387,113.2482,6.5097
us49025103460000_0_00112h490545,170.0,0.1407,115.3418,6.605
us49025103460000_0_00112h490545,170.5,0.1425,115.0615,6.7017
us49025103460000_0_00112h490545,171.0,0.1409,114.0393,6.7999
us49025103460000_0_00112h490545,171.5,0.1415,113.7582,6.8518
us49025103460000_0_00112h490545,172.0,0.1409,114.0721,6.9042
us49025103460000_0_00112h490545,172.5,0.1387,112.3081,6.9569
us49025103460000_0_00112h490545,173.0,0.1372,111.5826,7.0101
us49025103460000_0_00112h490545,173.5,0.1354,111.7474,7.0149
us49025103460000_0_00112h490545,174.0,0.1431,112.2089,7.0685
us49025103460000_0_00112h490545,174.5,0.1386,110.5933,7.0734
us49025103460000_0_00112h490545,175.0,0.1332,108.3842,7.1275
us49025103460000_0_00112h490545,175.5,0.1284,105.8783,7.2821
us49025103460000_0_00112h490545,176.0,0.1244,104.411,7.5438
us49025103460000_0_00112h490545,176.5,0.1214,104.5758,7.7075
us49025103460000_0_00112h490545,177.0,0.119,106.3726,7.8204
us49025103460000_0_00112h490545,177.5,0.1278,108.7629,7.8258
us49025103460000_0_00112h490545,178.0,0.1337,110.1146,7.7769
us49025103460000_0_00112h490545,178.5,0.1374,110.7245,7.6754
us49025103460000_0_00112h490545,179.0,0.1359,110.7409,7.6275
us49025103460000_0_00112h490545,179.5,0.1395,110.7573,7.5279
us49025103460000_0_00112h490545,180.0,0.1406,110.0319,7.4294
us49025103460000_0_00112h490545,180.5,0.1393,109.1581,7.132
us49025103460000_0_00112h490545,181.0,0.1366,108.7294,6.8941
us49025103460000_0_00112h490545,181.5,0.1351,108.4449,6.8039
us49025103460000_0_00112h490545,182.0,0.1339,108.7622,6.8086
us49025103460000_0_00112h490545,182.5,0.1326,109.2237,6.8607
us49025103460000_0_00112h490545,183.0,0.1317,109.5327,6.8655
us49025103460000_0_00112h490545,183.5,0.1311,108.9597,6.9179
us49025103460000_0_00112h490545,184.0,0.1316,107.9376,6.8748
us49025103460000_0_00112h490545,184.5,0.1376,106.3219,6.888
us49025103460000_0_00112h490545,185.0,0.1387,107.3769,6.9815
us49025103460000_0_00112h490545,185.5,0.1411,110.6574,7.0348
us49025103460000_0_00112h490545,186.0,0.1444,112.7509,7.0886
us49025103460000_0_00112h490545,186.5,0.1482,109.8,7.1428
us49025103460000_0_00112h490545,187.0,0.1443,108.6637,7.1477
us49025103460000_0_00112h490545,187.5,0.1398,106.8613,7.1526
us49025103460000_0_00112h490545,188.0,0.1364,106.813,7.2072
us49025103460000_0_00112h490545,188.5,0.14,106.3007,7.1624
us49025103460000_0_00112h490545,189.0,0.1423,108.1137,7.1167
us49025103460000_0_00112h490545,189.5,0.1405,108.7335,7.0248
us49025103460000_0_00112h490545,190.0,0.142,111.0089,7.0297
us49025103460000_0_00112h490545,190.5,0.1455,114.7804,7.0834
us49025103460000_0_00112h490545,191.0,0.1476,116.9182,7.0883
us49025103460000_0_00112h490545,191.5,0.1484,117.528,7.0931
us49025103460000_0_00112h490545,192.0,0.1418,117.3961,7.098
us49025103460000_0_00112h490545,192.5,0.1391,115.9288,7.1029
us49025103460000_0_00112h490545,193.0,0.1382,113.1262,7.1078
us49025103460000_0_00112h490545,193.5,0.1384,110.9171,7.1127
us49025103460000_0_00112h490545,194.0,0.1396,107.521,7.1176
us49025103460000_0_00112h490545,194.5,0.1339,106.6431,7.1225
us49025103460000_0_00112h490545,195.0,0.1356,109.4826,7.1274
us49025103460000_0_00112h490545,195.5,0.1287,109.7958,7.0831
us49025103460000_0_00112h490545,196.0,0.1248,110.8507,6.9904
us49025103460000_0_00112h490545,196.5,0.1221,112.9443,6.8514
us49025103460000_0_00112h490545,197.0,0.1247,114.7411,6.7616
us49025103460000_0_00112h490545,197.5,0.1292,115.9445,6.7665
us49025103460000_0_00112h490545,198.0,0.1287,116.2576,6.7243
us49025103460000_0_00112h490545,198.5,0.1252,114.1968,6.6364
us49025103460000_0_00112h490545,199.0,0.1228,113.323,6.5952
us49025103460000_0_00112h490545,199.5,0.1213,112.3009,6.5393
us49025103460000_0_00112h490545,200.0,0.1254,111.3001,6.5135
us49025103460000_0_00112h490545,200.5,0.1269,110.1098,6.4721
us49025103460000_0_00112h490545,201.0,0.128,109.3857,6.431
us49025103460000_0_00112h490545,201.5,0.1289,108.9539,6.4793
us49025103460000_0_00112h490545,202.0,0.1298,108.6794,6.4829
us49025103460000_0_00112h490545,202.5,0.1318,108.5444,6.4865
us49025103460000_0_00112h490545,203.0,0.1336,108.4138,6.5352
us49025103460000_0_00112h490545,203.5,0.1326,107.3974,6.5843
us49025103460000_0_00112h490545,204.0,0.1356,108.0087,6.6798
us49025103460000_0_00112h490545,204.5,0.1398,109.8068,6.73
us49025103460000_0_00112h490545,205.0,0.1415,111.0071,6.8751
us49025103460000_0_00112h490545,205.5,0.1406,106.5783,7.0233
us49025103460000_0_00112h490545,206.0,0.1385,104.3706,7.1747
us49025103460000_0_00112h490545,206.5,0.1381,103.6421,7.2789
us49025103460000_0_00112h490545,207.0,0.139,104.8512,7.3845
us49025103460000_0_00112h490545,207.5,0.1396,106.0559,7.4916
us49025103460000_0_00112h490545,208.0,0.1371,107.7057,7.5479
us49025103460000_0_00112h490545,208.5,0.1347,109.0588,7.5521
us49025103460000_0_00112h490545,209.0,0.132,109.9624,7.5031
us49025103460000_0_00112h490545,209.5,0.1287,108.5009,7.404
us49025103460000_0_00112h490545,210.0,0.1301,106.4415,7.357
us49025103460000_0_00112h490545,210.5,0.1322,104.5305,7.3103
us49025103460000_0_00112h490545,211.0,0.1331,102.9163,7.2137
us49025103460000_0_00112h490545,211.5,0.1324,101.7471,7.1679
us49025103460000_0_00112h490545,212.0,0.1303,101.3153,7.1224
us49025103460000_0_00112h490545,212.5,0.127,104.6016,7.0772
us49025103460000_0_00112h490545,213.0,0.1237,106.5482,7.0323
us49025103460000_0_00112h490545,213.5,0.12,108.198,7.0372
us49025103460000_0_00112h490545,214.0,0.1134,109.8478,7.0411
us49025103460000_0_00112h490545,214.5,0.1053,109.2721,7.0939
us49025103460000_0_00112h490545,215.0,0.1038,107.3611,7.1969
us49025103460000_0_00112h490545,215.5,0.1062,105.4501,7.3013
us49025103460000_0_00112h490545,216.0,0.1082,103.5391,7.4587
us49025103460000_0_00112h490545,216.5,0.1124,102.3655,7.567
us49025103460000_0_00112h490545,217.0,0.1186,106.2453,7.7301
us49025103460000_0_00112h490545,217.5,0.1255,109.9723,7.8968
us49025103460000_0_00112h490545,218.0,0.1293,111.3253,7.9561
us49025103460000_0_00112h490545,218.5,0.1242,110.0078,8.0158
us49025103460000_0_00112h490545,219.0,0.1266,109.4321,8.1321
us49025103460000_0_00112h490545,219.5,0.1214,107.8178,7.9143
us49025103460000_0_00112h490545,220.0,0.1172,106.2036,7.7024
us49025103460000_0_00112h490545,220.5,0.1148,105.0344,7.4961
us49025103460000_0_00112h490545,221.0,0.1154,104.3103,7.2954
us49025103460000_0_00112h490545,221.5,0.1198,105.3667,7.1494
us49025103460000_0_00112h490545,222.0,0.1237,108.6485,7.103
us49025103460000_0_00112h490545,222.5,0.1275,110.15,7.0102
us49025103460000_0_00112h490545,223.0,0.1296,110.6129,7.0141
us49025103460000_0_00112h490545,223.5,0.1319,110.4778,7.018
us49025103460000_0_00112h490545,224.0,0.1334,113.319,7.0707
us49025103460000_0_00112h490545,224.5,0.1355,114.8161,7.1237
us49025103460000_0_00112h490545,225.0,0.1342,113.2062,7.2271
us49025103460000_0_00112h490545,225.5,0.1312,111.7403,7.332
us49025103460000_0_00112h490545,226.0,0.1264,110.4228,7.4384
us49025103460000_0_00112h490545,226.5,0.1228,109.5504,7.5987
us49025103460000_0_00112h490545,227.0,0.1197,109.2714,7.6547
us49025103460000_0_00112h490545,227.5,0.1206,109.4375,7.2462
us49025103460000_0_00112h490545,228.0,0.1245,110.7906,7.2513
us49025103460000_0_00112h490545,228.5,0.1214,113.1823,7.3565
us49025103460000_0_00112h490545,229.0,0.1229,114.6837,7.4117
us49025103460000_0_00112h490545,229.5,0.1238,115.2905,7.4674
us49025103460000_0_00112h490545,230.0,0.1249,111.3068,7.5749
us49025103460000_0_00112h490545,230.5,0.1261,110.5828,7.5889
us49025103460000_0_00112h490545,231.0,0.1273,110.3038,7.689
us49025103460000_0_00112h490545,231.5,0.1287,108.8379,7.7468
us49025103460000_0_00112h490545,232.0,0.1242,106.9269,7.8049
us49025103460000_0_00112h490545,232.5,0.1248,108.7251,7.8091
us49025103460000_0_00112h490545,233.0,0.1259,110.2265,7.7595
us49025103460000_0_00112h490545,233.5,0.1268,110.6894,7.7639
us49025103460000_0_00112h490545,234.0,0.1283,109.817,7.7145
us49025103460000_0_00112h490545,234.5,0.1336,109.5336,7.6614
us49025103460000_0_00112h490545,235.0,0.1393,110.2976,7.6135
us49025103460000_0_00112h490545,235.5,0.1341,111.9474,7.5136
us49025103460000_0_00112h490545,236.0,0.1276,112.7616,7.415
us49025103460000_0_00112h490545,236.5,0.1245,110.7961,7.3178
us49025103460000_0_00112h490545,237.0,0.1266,110.368,7.2224
us49025103460000_0_00112h490545,237.5,0.129,112.1669,7.2264
us49025103460000_0_00112h490545,238.0,0.131,112.8249,7.2305
us49025103460000_0_00112h490545,238.5,0.1307,112.179,7.2345
us49025103460000_0_00112h490545,239.0,0.1306,112.9621,7.1885
us49025103460000_0_00112h490545,239.5,0.1302,113.5733,7.2425
us49025103460000_0_00112h490545,240.0,0.1267,114.4813,7.2466
us49025103460000_0_00112h490545,240.5,0.1251,112.1252,7.2506
us49025103460000_0_00112h490545,241.0,0.1239,110.6593,7.2546
us49025103460000_0_00112h490545,241.5,0.1224,109.7869,7.2587
us49025103460000_0_00112h490545,242.0,0.1205,109.3591,7.2627
us49025103460000_0_00112h490545,242.5,0.1187,109.3773,7.2667
us49025103460000_0_00112h490545,243.0,0.1172,110.7304,7.2708
us49025103460000_0_00112h490545,243.5,0.1163,112.6769,7.2748
us49025103460000_0_00112h490545,244.0,0.1156,115.9659,7.2789
us49025103460000_0_00112h490545,244.5,0.1156,117.9069,7.2829
us49025103460000_0_00112h490545,245.0,0.1159,119.2555,7.287
us49025103460000_0_00112h490545,245.5,0.1179,117.0522,7.2397
us49025103460000_0_00112h490545,246.0,0.1215,116.3281,7.2447
us49025103460000_0_00112h490545,246.5,0.1277,117.2361,7.2487
us49025103460000_0_00112h490545,247.0,0.1343,119.0343,7.2527
us49025103460000_0_00112h490545,247.5,0.1399,120.0907,7.2573
us49025103460000_0_00112h490545,248.0,0.1372,119.2182,7.2618
us49025103460000_0_00112h490545,248.5,0.1363,117.9007,7.3173
us49025103460000_0_00112h490545,249.0,0.1309,118.8087,7.4229
us49025103460000_0_00112h490545,249.5,0.1239,120.1618,7.53
us49025103460000_0_00112h490545,250.0,0.1227,120.0736,7.586
us49025103460000_0_00112h490545,250.5,0.1257,119.4572,7.6955
us49025103460000_0_00112h490545,251.0,0.1265,120.6651,7.8065
us49025103460000_0_00112h490545,251.5,0.1292,122.1698,7.8646
us49025103460000_0_00112h490545,252.0,0.1306,123.3777,7.8683
us49025103460000_0_00112h490545,252.5,0.1213,124.4372,7.8721
us49025103460000_0_00112h490545,253.0,0.1195,123.8648,7.8759
us49025103460000_0_00112h490545,253.5,0.1192,120.9184,7.8796
us49025103460000_0_00112h490545,254.0,0.1206,118.5655,7.8834
us49025103460000_0_00112h490545,254.5,0.1212,117.9877,7.8872
us49025103460000_0_00112h490545,255.0,0.1158,119.646,8.001
us49025103460000_0_00112h490545,255.5,0.1125,120.1068,8.0049
us49025103460000_0_00112h490545,256.0,0.1088,118.0559,8.1204
us49025103460000_0_00112h490545,256.5,0.1051,112.2906,8.2948
us49025103460000_0_00112h490545,257.0,0.1034,109.6409,8.4145
us49025103460000_0_00112h490545,257.5,0.1058,108.475,8.5973
us49025103460000_0_00112h490545,258.0,0.1078,111.3149,8.841
us49025103460000_0_00112h490545,258.5,0.1057,113.1163,9.039
us49025103460000_0_00112h490545,259.0,0.1143,112.8406,9.1724
us49025103460000_0_00112h490545,259.5,0.1214,110.0426,9.3591
us49025103460000_0_00112h490545,260.0,0.1226,108.2493,9.4942
us49025103460000_0_00112h490545,260.5,0.1211,107.2374,9.6982
us49025103460000_0_00112h490545,261.0,0.1177,106.9845,9.7702
us49025103460000_0_00112h490545,261.5,0.1111,107.7834,9.9801
us49025103460000_0_00112h490545,262.0,0.103,109.5726,10.1242
us49025103460000_0_00112h490545,262.5,0.1006,111.4985,10.1994
us49025103460000_0_00112h490545,263.0,0.1021,113.1515,10.2043
us49025103460000_0_00112h490545,263.5,0.1086,115.1013,10.1375
us49025103460000_0_00112h490545,264.0,0.1145,116.3092,10.2141
us49025103460000_0_00112h490545,264.5,0.1163,117.2204,10.219
us49025103460000_0_00112h490545,265.0,0.113,116.3512,9.9446
us49025103460000_0_00112h490545,265.5,0.1138,115.1852,9.4131
us49025103460000_0_00112h490545,266.0,0.1135,113.8709,8.9101
us49025103460000_0_00112h490545,266.5,0.1164,113.2932,8.7233
us49025103460000_0_00112h490545,267.0,0.1194,114.8031,8.9186
us49025103460000_0_00112h490545,267.5,0.1221,116.7528,9.0473
us49025103460000_0_00112h490545,268.0,0.1256,118.1091,9.0517
us49025103460000_0_00112h490545,268.5,0.1211,117.685,8.7478
us49025103460000_0_00112h490545,269.0,0.1199,115.1837,8.8195
us49025103460000_0_00112h490545,269.5,0.121,112.089,8.9497
us49025103460000_0_00112h490545,270.0,0.1223,110.3296,9.1966
us49025103460000_0_00112h490545,270.5,0.1233,109.9002,9.3293
us49025103460000_0_00112h490545,271.0,0.1155,112.7454,9.3338
us49025103460000_0_00112h490545,271.5,0.107,114.6952,9.2087
us49025103460000_0_00112h490545,272.0,0.1041,115.4528,9.1496
us49025103460000_0_00112h490545,272.5,0.1086,114.5835,9.0919
us49025103460000_0_00112h490545,273.0,0.1166,115.4184,8.9711
us49025103460000_0_00112h490545,273.5,0.1207,117.0178,8.8509
us49025103460000_0_00112h490545,274.0,0.1222,116.4926,9.0421
us49025103460000_0_00112h490545,274.5,0.1216,113.4629,9.2364
us49025103460000_0_00112h490545,275.0,0.1146,111.8694,9.2408
us49025103460000_0_00112h490545,275.5,0.1119,110.4067,9.117
us49025103460000_0_00112h490545,276.0,0.1101,112.5049,8.9338
us49025103460000_0_00112h490545,276.5,0.1071,115.6194,8.8764
us49025103460000_0_00112h490545,277.0,0.1016,118.9267,8.9434
us49025103460000_0_00112h490545,277.5,0.0947,122.6369,9.0099
us49025103460000_0_00112h490545,278.0,0.092,126.3888,9.0768
us49025103460000_0_00112h490545,278.5,0.0965,128.7836,9.1443
us49025103460000_0_00112h490545,279.0,0.0994,129.8432,8.8325
us49025103460000_0_00112h490545,279.5,0.1021,130.1609,8.4717
us49025103460000_0_00112h490545,280.0,0.108,129.1433,8.2465
us49025103460000_0_00112h490545,280.5,0.1125,125.4551,8.2009
us49025103460000_0_00112h490545,281.0,0.1172,122.6351,8.3203
us49025103460000_0_00112h490545,281.5,0.1157,119.3443,8.2668
us49025103460000_0_00112h490545,282.0,0.1129,117.899,8.0448
us49025103460000_0_00112h490545,282.5,0.1159,118.1157,7.7748
us49025103460000_0_00112h490545,283.0,0.1171,117.2462,7.566
us49025103460000_0_00112h490545,283.5,0.1182,119.1959,7.312
us49025103460000_0_00112h490545,284.0,0.1195,122.481,7.1642
us49025103460000_0_00112h490545,284.5,0.1234,123.3922,6.9727
us49025103460000_0_00112h490545,285.0,0.1265,123.4132,6.8801
us49025103460000_0_00112h490545,285.5,0.1276,124.3243,6.835
us49025103460000_0_00112h490545,286.0,0.1228,124.0486,6.8391
us49025103460000_0_00112h490545,286.5,0.1192,120.808,7.0346
us49025103460000_0_00112h490545,287.0,0.1168,116.8205,7.3366
us49025103460000_0_00112h490545,287.5,0.1141,114.3193,7.5987
us49025103460000_0_00112h490545,288.0,0.1125,113.0049,7.8158
us49025103460000_0_00112h490545,288.5,0.1131,111.3939,7.9837
us49025103460000_0_00112h490545,289.0,0.1202,110.2279,8.099
us49025103460000_0_00112h490545,289.5,0.1271,112.4744,8.2159
us49025103460000_0_00112h490545,290.0,0.1297,116.0562,8.277
us49025103460000_0_00112h490545,290.5,0.1273,117.1158,8.2174
us49025103460000_0_00112h490545,291.0,0.1246,116.3949,8.0498
us49025103460000_0_00112h490545,291.5,0.1221,115.3773,7.9524
us49025103460000_0_00112h490545,292.0,0.1203,114.2113,7.9004
us49025103460000_0_00112h490545,292.5,0.1265,112.6003,7.8496
us49025103460000_0_00112h490545,293.0,0.1277,111.286,7.9089
us49025103460000_0_00112h490545,293.5,0.1244,111.451,7.9677
us49025103460000_0_00112h490545,294.0,0.1241,110.8961,7.9715
us49025103460000_0_00112h490545,294.5,0.1255,107.9159,7.9753
us49025103460000_0_00112h490545,295.0,0.1258,108.4075,7.9791
us49025103460000_0_00112h490545,295.5,0.1215,108.1177,8.0384
us49025103460000_0_00112h490545,296.0,0.1173,106.6588,8.0982
us49025103460000_0_00112h490545,296.5,0.1149,105.3363,8.1584
us49025103460000_0_00112h490545,297.0,0.1158,108.6296,7.9943
us49025103460000_0_00112h490545,297.5,0.1177,114.1402,7.9981
us49025103460000_0_00112h490545,298.0,0.1227,116.4945,8.002
us49025103460000_0_00112h490545,298.5,0.1222,115.0671,8.0059
us49025103460000_0_00112h490545,299.0,0.1235,118.6541,8.0097
us49025103460000_0_00112h490545,299.5,0.1279,120.6039,8.0136
us49025103460000_0_00112h490545,300.0,0.132,121.0648,8.0175
us49025103460000_0_00112h490545,300.5,0.1304,118.4201,8.0771
us49025103460000_0_00112h490545,301.0,0.1277,117.4039,8.081
us49025103460000_0_00112h490545,301.5,0.1232,116.8328,8.0291
us49025103460000_0_00112h490545,302.0,0.1194,116.1134,8.033
us49025103460000_0_00112h490545,302.5,0.1146,114.8005,8.0369
us49025103460000_0_00112h490545,303.0,0.1114,114.7685,8.0408
us49025103460000_0_00112h490545,303.5,0.1087,115.7356,8.0447
us49025103460000_0_00112h490545,304.0,0.1057,115.6097,8.0485
us49025103460000_0_00112h490545,304.5,0.1048,114.8902,7.9968
us49025103460000_0_00112h490545,305.0,0.1068,114.0225,7.9916
us49025103460000_0_00112h490545,305.5,0.1191,112.4128,7.9493
us49025103460000_0_00112h490545,306.0,0.128,110.6548,7.9541
us49025103460000_0_00112h490545,306.5,0.134,110.2265,7.9579
us49025103460000_0_00112h490545,307.0,0.137,112.6285,7.9618
us49025103460000_0_00112h490545,307.5,0.1318,115.1731,7.9656
us49025103460000_0_00112h490545,308.0,0.1282,118.8372,7.9145
us49025103460000_0_00112h490545,308.5,0.1287,121.7624,7.9183
us49025103460000_0_00112h490545,309.0,0.1323,124.6877,7.8665
us49025103460000_0_00112h490545,309.5,0.1355,127.0094,7.8712
us49025103460000_0_00112h490545,310.0,0.1343,127.8928,7.875
us49025103460000_0_00112h490545,310.5,0.1307,126.1348,7.8235
us49025103460000_0_00112h490545,311.0,0.1283,126.0089,7.7196
us49025103460000_0_00112h490545,311.5,0.1276,126.6248,7.6701
us49025103460000_0_00112h490545,312.0,0.1357,129.0211,7.6217
us49025103460000_0_00112h490545,312.5,0.1401,129.3645,7.6254
us49025103460000_0_00112h490545,313.0,0.1413,128.1757,7.5755
us49025103460000_0_00112h490545,313.5,0.141,126.8628,7.5278
us49025103460000_0_00112h490545,314.0,0.1394,125.6983,7.5314
us49025103460000_0_00112h490545,314.5,0.1367,123.9403,7.5351
us49025103460000_0_00112h490545,315.0,0.1334,121.5888,7.5911
us49025103460000_0_00112h490545,315.5,0.1282,119.2374,7.5948
us49025103460000_0_00112h490545,316.0,0.1227,119.2598,7.6512
us49025103460000_0_00112h490545,316.5,0.1159,118.5404,7.7081
us49025103460000_0_00112h490545,317.0,0.109,117.3759,7.8194
us49025103460000_0_00112h490545,317.5,0.1026,115.1728,7.8775
us49025103460000_0_00112h490545,318.0,0.0979,111.3376,7.9361
us49025103460000_0_00112h490545,318.5,0.0994,109.1345,7.9951
us49025103460000_0_00112h490545,319.0,0.1086,108.2611,8.0546
us49025103460000_0_00112h490545,319.5,0.1161,109.7729,8.0584
us49025103460000_0_00112h490545,320.0,0.1183,108.9051,8.1184
us49025103460000_0_00112h490545,320.5,0.1151,110.5595,8.1223
us49025103460000_0_00112h490545,321.0,0.1163,112.3624,8.1262
us49025103460000_0_00112h490545,321.5,0.1207,114.4619,8.1301
us49025103460000_0_00112h490545,322.0,0.1267,116.1164,8.1341
us49025103460000_0_00112h490545,322.5,0.1293,117.9193,8.138
us49025103460000_0_00112h490545,323.0,0.1326,116.7547,8.1419
us49025103460000_0_00112h490545,323.5,0.1358,115.1451,8.0887
us49025103460000_0_00112h490545,324.0,0.1382,113.5299,8.0377
us49025103460000_0_00112h490545,324.5,0.1391,115.363,7.9861
us49025103460000_0_00112h490545,325.0,0.1342,117.2107,7.7716
us49025103460000_0_00112h490545,325.5,0.1348,120.7537,7.5108
